"user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","quote_count","reply_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url"
"x33688428","x1059623696531243008",2018-11-06 01:49:10,"decook1961","Gov. Jay Inslee is voting YES on 1631. Oil companies are spending $28 million to lie to you about 1631, but the initiative means cleaner air and water, and a healthier future for our kids and grandkids. https://t.co/r74M6Gtdl4","Twitter for iPad",,,,,FALSE,TRUE,0,0,0,0,,,,,,,,,,,,,,"x976995610107629568","yeson1631","en",,,,,,,,,,,,,,,,"x1056294916886646785","Gov. Jay Inslee is voting YES on 1631. Oil companies are spending $28 million to lie to you about 1631, but the initiative means cleaner air and water, and a healthier future for our kids and grandkids. https://t.co/r74M6Gtdl4",2018-10-27 21:21:47,"Twitter for Advertisers",1115,384,"x976995610107629568","yeson1631","Yeson1631",1445,1757,612,"Washington, USA","Clean air and clean energy ballot initiative in WA. Broadest coalition in state history! #YesOn1631 <U+270A><U+0001F30E>

Owned by Clean Air Clean Energy WA",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/decook1961/status/1059623696531243008","Donn Cook <U+0001F30E><U+270C><U+0001F3FB>& <U+2764><U+FE0F>","Washington, USA","Progressive liberal activist | mom, grandma, wife and bad ass feminist | history lover, political junkie | NO DMs | #WARREN2020 | #RESIST #FBR",,FALSE,2743,3849,12,42158,65058,2009-04-20 22:18:42,FALSE,,,,"https://pbs.twimg.com/profile_banners/33688428/1569823571","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1193637538537201664/DpMNNZ3x_normal.jpg"
"x544483840","x1059623061580787712",2018-11-06 01:46:39,"rwilderj","For the 1st time in the U.S., voters in Washington State will choose whether to tax carbon emissions that trap heat in the atmosphere.

Initiative 1631 would demonstrate that carbon taxes don't mean economic ruin.

https://t.co/4Cd3vY4KSO (@USATODAY) https://t.co/roS5cuTf0g","Twitter for iPhone",,,,,FALSE,TRUE,0,0,0,0,,,,,,,,,,,,,,"x17596622","nature_org","en",,,,,,,,,,,,,,,,"x1059610822312452097","For the 1st time in the U.S., voters in Washington State will choose whether to tax carbon emissions that trap heat in the atmosphere.

Initiative 1631 would demonstrate that carbon taxes don't mean economic ruin.

https://t.co/4Cd3vY4KSO (@USATODAY) https://t.co/roS5cuTf0g",2018-11-06 00:58:01,"Sprout Social",88,39,"x17596622","nature_org","The Nature Conservancy",949193,9109,28226,,"Our mission is to conserve the lands and waters on which all life depends. Working in 72 countries, all 50 U.S. states and your backyard.",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/rwilderj/status/1059623061580787712","NW_Roberts","sol, third rock out","curmudgeon | #leftcoast | chaotic good “When the going gets weird, the weird turn pro” - Hunter Thompson",,FALSE,1157,4970,32,49419,31510,2012-04-03 18:17:54,FALSE,,,,"https://pbs.twimg.com/profile_banners/544483840/1397722803","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/2043635841/Dr_Matsui_normal.jpg"
"x129235915","x1059622013348859904",2018-11-06 01:42:29,"freshjiva","For the 1st time in the U.S., voters in Washington State will choose whether to tax carbon emissions that trap heat in the atmosphere.

Initiative 1631 would demonstrate that carbon taxes don't mean economic ruin.

https://t.co/4Cd3vY4KSO (@USATODAY) https://t.co/roS5cuTf0g","Twitter for iPhone",,,,,FALSE,TRUE,0,0,0,0,,,,,,,,,,,,,,"x17596622","nature_org","en",,,,,,,,,,,,,,,,"x1059610822312452097","For the 1st time in the U.S., voters in Washington State will choose whether to tax carbon emissions that trap heat in the atmosphere.

Initiative 1631 would demonstrate that carbon taxes don't mean economic ruin.

https://t.co/4Cd3vY4KSO (@USATODAY) https://t.co/roS5cuTf0g",2018-11-06 00:58:01,"Sprout Social",88,39,"x17596622","nature_org","The Nature Conservancy",949193,9109,28226,,"Our mission is to conserve the lands and waters on which all life depends. Working in 72 countries, all 50 U.S. states and your backyard.",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/freshjiva/status/1059622013348859904","Mayur M Thaker, CFA","Washington, DC","Chartered Foolish Analyst. I buy low P/E stocks and short high P/E. Views are my own, except for whenever I’m wrong. In that case, it was someone else’s.",,FALSE,946,290,17,2277,5422,2010-04-03 16:27:08,FALSE,,,,,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1099340569594265600/e422cxR6_normal.jpg"
"x1884636192","x1059621753478090757",2018-11-06 01:41:27,"kaylastanleey","For the 1st time in the U.S., voters in Washington State will choose whether to tax carbon emissions that trap heat in the atmosphere.

Initiative 1631 would demonstrate that carbon taxes don't mean economic ruin.

https://t.co/4Cd3vY4KSO (@USATODAY) https://t.co/roS5cuTf0g","Twitter for iPhone",,,,,FALSE,TRUE,0,0,0,0,,,,,,,,,,,,,,"x17596622","nature_org","en",,,,,,,,,,,,,,,,"x1059610822312452097","For the 1st time in the U.S., voters in Washington State will choose whether to tax carbon emissions that trap heat in the atmosphere.

Initiative 1631 would demonstrate that carbon taxes don't mean economic ruin.

https://t.co/4Cd3vY4KSO (@USATODAY) https://t.co/roS5cuTf0g",2018-11-06 00:58:01,"Sprout Social",88,39,"x17596622","nature_org","The Nature Conservancy",949193,9109,28226,,"Our mission is to conserve the lands and waters on which all life depends. Working in 72 countries, all 50 U.S. states and your backyard.",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/kaylastanleey/status/1059621753478090757","kay"," ","prosper | cnu’22","https://www.ourplanet.com/en/explorable-globe/landing",FALSE,393,186,1,98,15063,2013-09-19 23:08:27,FALSE,,,,"https://pbs.twimg.com/profile_banners/1884636192/1531163632","http://abs.twimg.com/images/themes/theme6/bg.gif","http://pbs.twimg.com/profile_images/1008552464633794560/Ip2ONp32_normal.jpg"
"x51307600","x1059621708997578752",2018-11-06 01:41:16,"ClimateGuru","The Ballot Question That Could Transform U.S. Climate Politics: https://t.co/RrhdmV4axU","Twitter Web Client",,,,,FALSE,FALSE,0,0,0,0,,,"goo.gl/AgJGrf","https://t.co/RrhdmV4axU","https://goo.gl/AgJGrf",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ClimateGuru/status/1059621708997578752","Kevin Coyle","Reston, VA","Education VP at National Wildlife Federation",,FALSE,1649,1537,149,7007,520,2009-06-27 01:46:01,FALSE,,,,,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/317310970/Kevin_Coyle_climateguru_2_normal.jpg"
"x116504222","x1059621522434748416",2018-11-06 01:40:32,"ActDontReact","Today, I would like to endorse some of the ballot measures in states across the country. 

California: Proposition 10
Florida: Amendment 4
Colorado: YES on Amendment 73 and Proposition 112 and NO on Amendment 74
Massachusetts: Question 1
Washington: Initiative 1631

Thread <U+0001F447> https://t.co/oi31t5asMP","Twitter for Android",,,,,TRUE,TRUE,0,0,0,0,,,,,,,,,,,,,,"x216776631","BernieSanders","en","x1056648062540615681","Currently California cities and towns aren't permitted to pass rent control measures to address the affordable housing crisis. That should change. Municipalities should have the freedom to deal with the decline in affordable housing and rising rents. Let's pass Prop 10.",2018-10-28 20:45:04,"Twitter Web Client",1379,499,"x216776631","BernieSanders","Bernie Sanders",10071153,1438,16048,"Vermont","U.S. Senator from Vermont and candidate for President of the United States.",TRUE,"x1056670125909250053","Today, I would like to endorse some of the ballot measures in states across the country. 

California: Proposition 10
Florida: Amendment 4
Colorado: YES on Amendment 73 and Proposition 112 and NO on Amendment 74
Massachusetts: Question 1
Washington: Initiative 1631

Thread <U+0001F447> https://t.co/oi31t5asMP",2018-10-28 22:12:44,"Twitter Web Client",2640,845,"x216776631","BernieSanders","Bernie Sanders",10071153,1438,16048,"Vermont","U.S. Senator from Vermont and candidate for President of the United States.",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ActDontReact/status/1059621522434748416","FOCUS! #NeverTrumper",,"Choose your battles wisely. That's how you will win the war. RESIST",,FALSE,23224,25089,508,568883,143403,2010-02-22 18:02:37,FALSE,,,,"https://pbs.twimg.com/profile_banners/116504222/1575810490","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1204565383794966528/w37vLkVo_normal.jpg"
"x1011538041645629442","x1059620919105150976",2018-11-06 01:38:08,"Agatha4562","@COPEVAL_GobOax @USEmbassyMEX @SEDESOH_GobOax @Yola_MartinezL @GobOax @alejandromurat @Sedesoh_IS @JuanP_MoralesG @Lucy_HdzRuiz @lizconcha Climate change may be the toughest problem humanity has ever faced — but it's solvable. Washington has a unique opportunity to lead the way as a hub for innovation on clean energy. I urge you to vote yes on 1631. Ballots must be in the mail by Tuesday. https://t.co/f3q56G8VAM","Twitter for Android",23,"x1059597410496798720","x282372988","COPEVAL_GobOax",FALSE,FALSE,0,0,0,0,,,"twitter.com/i/web/status/1…","https://t.co/0pmdlyDJNH","https://twitter.com/i/web/status/1059620919105150976",,,,,,,,,"x282372988 x52528982 x1641649411 x956373235087659008 x215024114 x90954759 x931231162114043904 x993695628675842048","COPEVAL_GobOax USEmbassyMEX SEDESOH_GobOax Yola_MartinezL GobOax alejandromurat Sedesoh_IS JuanP_MoralesG","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Agatha4562/status/1059620919105150976","Agatha456millenial","Estados Unidos","alivianada concienzuda neta libre","https://twitter.com/twitter",FALSE,250,4981,2,23280,1765,2018-06-26 09:13:57,FALSE,,,,"https://pbs.twimg.com/profile_banners/1011538041645629442/1530008891","","http://pbs.twimg.com/profile_images/1011555229798576128/ggYXCc-G_normal.jpg"
"x1367222496","x1059619525275148288",2018-11-06 01:32:36,"FlowersAreR3d","For the 1st time in the U.S., voters in Washington State will choose whether to tax carbon emissions that trap heat in the atmosphere.

Initiative 1631 would demonstrate that carbon taxes don't mean economic ruin.

https://t.co/4Cd3vY4KSO (@USATODAY) https://t.co/roS5cuTf0g","Twitter for iPad",,,,,FALSE,TRUE,0,0,0,0,,,,,,,,,,,,,,"x17596622","nature_org","en",,,,,,,,,,,,,,,,"x1059610822312452097","For the 1st time in the U.S., voters in Washington State will choose whether to tax carbon emissions that trap heat in the atmosphere.

Initiative 1631 would demonstrate that carbon taxes don't mean economic ruin.

https://t.co/4Cd3vY4KSO (@USATODAY) https://t.co/roS5cuTf0g",2018-11-06 00:58:01,"Sprout Social",88,39,"x17596622","nature_org","The Nature Conservancy",949193,9109,28226,,"Our mission is to conserve the lands and waters on which all life depends. Working in 72 countries, all 50 U.S. states and your backyard.",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/FlowersAreR3d/status/1059619525275148288","Kim #MedicareForAll <U+0001F3E8><U+0001F622>","Earth","You’re braver than you believe, stronger than you seem & smarter than you think. Believe in yourself. #NotMeUs #MedicareForAll #NeverAgain #GunControlNow","https://youtu.be/1y5t-dAa6UA",FALSE,2115,558,7,131843,183516,2013-04-20 14:58:27,FALSE,,,,"https://pbs.twimg.com/profile_banners/1367222496/1527088724","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/979377530108030978/YpjQQEL1_normal.jpg"
"x333682878","x1059619402960769024",2018-11-06 01:32:07,"esta_vida_","For the 1st time in the U.S., voters in Washington State will choose whether to tax carbon emissions that trap heat in the atmosphere.

Initiative 1631 would demonstrate that carbon taxes don't mean economic ruin.

https://t.co/4Cd3vY4KSO (@USATODAY) https://t.co/roS5cuTf0g","Twitter for iPhone",,,,,FALSE,TRUE,0,0,0,0,,,,,,,,,,,,,,"x17596622","nature_org","en",,,,,,,,,,,,,,,,"x1059610822312452097","For the 1st time in the U.S., voters in Washington State will choose whether to tax carbon emissions that trap heat in the atmosphere.

Initiative 1631 would demonstrate that carbon taxes don't mean economic ruin.

https://t.co/4Cd3vY4KSO (@USATODAY) https://t.co/roS5cuTf0g",2018-11-06 00:58:01,"Sprout Social",88,39,"x17596622","nature_org","The Nature Conservancy",949193,9109,28226,,"Our mission is to conserve the lands and waters on which all life depends. Working in 72 countries, all 50 U.S. states and your backyard.",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/esta_vida_/status/1059619402960769024","<U+26A1><U+FE0F>Kari<U+0001F4AB>","Fantasy Island","HTX latina<U+0001F918><U+0001F3FC>Adventurer and travel junkie<U+2708><U+FE0F> Food Lover<U+0001F32E> Astros<U+26BE><U+FE0F> and Rockets fan<U+0001F680><U+0001F3C0> People use me as their counselor or girlfriend <U+262E><U+FE0F>Making peace and love<U+2665><U+FE0F>",,FALSE,140,113,12,9175,8342,2011-07-11 22:37:37,FALSE,,,,"https://pbs.twimg.com/profile_banners/333682878/1555546601","http://abs.twimg.com/images/themes/theme10/bg.gif","http://pbs.twimg.com/profile_images/1199569160663121920/g8xK4DBm_normal.jpg"
"x885811180278661120","x1059619336984252416",2018-11-06 01:31:51,"taximanF100","For the 1st time in the U.S., voters in Washington State will choose whether to tax carbon emissions that trap heat in the atmosphere.

Initiative 1631 would demonstrate that carbon taxes don't mean economic ruin.

https://t.co/4Cd3vY4KSO (@USATODAY) https://t.co/roS5cuTf0g","Twitter for iPad",,,,,FALSE,TRUE,0,0,0,0,,,,,,,,,,,,,,"x17596622","nature_org","en",,,,,,,,,,,,,,,,"x1059610822312452097","For the 1st time in the U.S., voters in Washington State will choose whether to tax carbon emissions that trap heat in the atmosphere.

Initiative 1631 would demonstrate that carbon taxes don't mean economic ruin.

https://t.co/4Cd3vY4KSO (@USATODAY) https://t.co/roS5cuTf0g",2018-11-06 00:58:01,"Sprout Social",88,39,"x17596622","nature_org","The Nature Conservancy",949193,9109,28226,,"Our mission is to conserve the lands and waters on which all life depends. Working in 72 countries, all 50 U.S. states and your backyard.",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/taximanF100/status/1059619336984252416","Patrick Lowe","Victoria, Australia",,,FALSE,129,965,15,135141,134475,2017-07-14 10:40:17,FALSE,,,,"https://pbs.twimg.com/profile_banners/885811180278661120/1500035870","","http://pbs.twimg.com/profile_images/885839878037979136/XxnuQ3q9_normal.jpg"
"x27324507","x1059619133212499968",2018-11-06 01:31:02,"drfrances","Today, I would like to endorse some of the ballot measures in states across the country. 

California: Proposition 10
Florida: Amendment 4
Colorado: YES on Amendment 73 and Proposition 112 and NO on Amendment 74
Massachusetts: Question 1
Washington: Initiative 1631

Thread <U+0001F447> https://t.co/oi31t5asMP","Twitter Web Client",,,,,TRUE,TRUE,0,0,0,0,,,,,,,,,,,,,,"x216776631","BernieSanders","en","x1056648062540615681","Currently California cities and towns aren't permitted to pass rent control measures to address the affordable housing crisis. That should change. Municipalities should have the freedom to deal with the decline in affordable housing and rising rents. Let's pass Prop 10.",2018-10-28 20:45:04,"Twitter Web Client",1379,499,"x216776631","BernieSanders","Bernie Sanders",10071153,1438,16048,"Vermont","U.S. Senator from Vermont and candidate for President of the United States.",TRUE,"x1056670125909250053","Today, I would like to endorse some of the ballot measures in states across the country. 

California: Proposition 10
Florida: Amendment 4
Colorado: YES on Amendment 73 and Proposition 112 and NO on Amendment 74
Massachusetts: Question 1
Washington: Initiative 1631

Thread <U+0001F447> https://t.co/oi31t5asMP",2018-10-28 22:12:44,"Twitter Web Client",2640,845,"x216776631","BernieSanders","Bernie Sanders",10071153,1438,16048,"Vermont","U.S. Senator from Vermont and candidate for President of the United States.",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/drfrances/status/1059619133212499968","Frances Stewart","Washington, DC area","physician, integrative health coach, retired US Navy Captain, #ActOnClimate, #EndGunViolence, #Resist.","http://www.francesstewart.net/",FALSE,13416,14663,97,77215,116483,2009-03-28 22:36:41,FALSE,,,,"https://pbs.twimg.com/profile_banners/27324507/1545504459","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1174712744072732673/mZ6r9HRH_normal.png"
"x27324507","x1059619073674432512",2018-11-06 01:30:48,"drfrances","Washington State voters, please VOTE YES on I-1631, the #climatechange initiative co-authored by Washington's Tribes.

Let's support Washington's Tribes that are leading the nation in addressing the most important issue of our lifetimes: https://t.co/e3ZxPOvQSY","Twitter Web Client",,,,,FALSE,TRUE,0,0,0,0,"climatechange",,,,,,,,,,,,,"x47285504","MarkRuffalo","en",,,,,,,,,,,,,,,,"x1058846057071865856","Washington State voters, please VOTE YES on I-1631, the #climatechange initiative co-authored by Washington's Tribes.

Let's support Washington's Tribes that are leading the nation in addressing the most important issue of our lifetimes: https://t.co/e3ZxPOvQSY",2018-11-03 22:19:07,"Twitter for iPhone",1604,335,"x47285504","MarkRuffalo","Mark Ruffalo",6295181,1847,41546,"NYS","I'm a husband, father, actor, director, and a climate change advocate with an eye on a better, brighter, cleaner, more hopeful future for all of us.",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/drfrances/status/1059619073674432512","Frances Stewart","Washington, DC area","physician, integrative health coach, retired US Navy Captain, #ActOnClimate, #EndGunViolence, #Resist.","http://www.francesstewart.net/",FALSE,13416,14663,97,77215,116483,2009-03-28 22:36:41,FALSE,,,,"https://pbs.twimg.com/profile_banners/27324507/1545504459","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1174712744072732673/mZ6r9HRH_normal.png"
"x27324507","x1059615318602117121",2018-11-06 01:15:53,"drfrances","On the ballot tomorrow, Washington State's ""Green New Deal"": I-1631.

""If it passes, Washington would become the first state in the country—and, in fact, the first large government anywhere in the world—to impose a price on carbon by ballot question.""

https://t.co/7OL33iuTEJ","Twitter Web Client",,,,,FALSE,TRUE,0,0,0,0,,,,,,,,,,,,,,"x290180065","EricHolthaus","en",,,,,,,,,,,,,,,,"x1059493243811958784","On the ballot tomorrow, Washington State's ""Green New Deal"": I-1631.

""If it passes, Washington would become the first state in the country—and, in fact, the first large government anywhere in the world—to impose a price on carbon by ballot question.""

https://t.co/7OL33iuTEJ",2018-11-05 17:10:48,"Twitter Web Client",256,103,"x290180065","EricHolthaus","Eric Holthaus",480170,15531,72213,"Mdewakanton lands / Minnesota","Dad, meteorologist, climate correspondent @the_corres | Fellow @umnione | #actuallyautistic | he/him | ecosocialist<U+0001F339><U+0001F30E><U+2764><U+FE0F> | opinions=mine",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/drfrances/status/1059615318602117121","Frances Stewart","Washington, DC area","physician, integrative health coach, retired US Navy Captain, #ActOnClimate, #EndGunViolence, #Resist.","http://www.francesstewart.net/",FALSE,13416,14663,97,77215,116483,2009-03-28 22:36:41,FALSE,,,,"https://pbs.twimg.com/profile_banners/27324507/1545504459","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1174712744072732673/mZ6r9HRH_normal.png"
"x823320758214529024","x1059618586497474561",2018-11-06 01:28:52,"vosslerm1","""Despite its local focus, Initiative 1631 stands to reshape climate politics in places far from Seattle or Spokane."" Washington can lead! Vote #YesOn1631! #waelex https://t.co/0VOOOAfkBm","Twitter for iPhone",,,,,FALSE,TRUE,0,0,0,0,,,,,,,,,,,,,,"x976995610107629568","yeson1631","en",,,,,,,,,,,,,,,,"x1059537498924244992","""Despite its local focus, Initiative 1631 stands to reshape climate politics in places far from Seattle or Spokane."" Washington can lead! Vote #YesOn1631! #waelex https://t.co/0VOOOAfkBm",2018-11-05 20:06:39,"Twitter Web Client",34,25,"x976995610107629568","yeson1631","Yeson1631",1445,1757,612,"Washington, USA","Clean air and clean energy ballot initiative in WA. Broadest coalition in state history! #YesOn1631 <U+270A><U+0001F30E>

Owned by Clean Air Clean Energy WA",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/vosslerm1/status/1059618586497474561","Mark Vossler","Kirkland, WA","Working to save world from horrors of inequity, climate crisis & nuclear war. President WA Physicians for Social Responsibility. Opinions own. pronouns he/him",,FALSE,587,403,12,11094,42136,2017-01-23 00:05:40,FALSE,,,,"https://pbs.twimg.com/profile_banners/823320758214529024/1553498695","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1073067810463506432/5Cx-fQVg_normal.jpg"
"x823320758214529024","x1059619096466051072",2018-11-06 01:30:54,"vosslerm1","You know it’s going to be great. But have you wondered how Initiative 1631 will actually work? https://t.co/TTS0GL8kUJ 

#YesOn1631 #WAelex https://t.co/jqBAZ1wE0E","Twitter for iPhone",,,,,FALSE,TRUE,0,0,0,0,,,"bit.ly/2ylSJ5x","https://t.co/TTS0GL8kUJ","https://bit.ly/2ylSJ5x",,,,,,,,,"x87985449","Conserve_WA","en",,,,,,,,,,,,,,,,"x1059598750262456320","You know it’s going to be great. But have you wondered how Initiative 1631 will actually work? https://t.co/TTS0GL8kUJ 

#YesOn1631 #WAelex https://t.co/jqBAZ1wE0E",2018-11-06 00:10:03,"Sprout Social",1,1,"x87985449","Conserve_WA","NatureConservancy WA",9026,1871,21531,"Seattle","Conserving the lands and waters on which all life depends.",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/vosslerm1/status/1059619096466051072","Mark Vossler","Kirkland, WA","Working to save world from horrors of inequity, climate crisis & nuclear war. President WA Physicians for Social Responsibility. Opinions own. pronouns he/him",,FALSE,587,403,12,11094,42136,2017-01-23 00:05:40,FALSE,,,,"https://pbs.twimg.com/profile_banners/823320758214529024/1553498695","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1073067810463506432/5Cx-fQVg_normal.jpg"
"x823320758214529024","x1059618695553548288",2018-11-06 01:29:18,"vosslerm1","15 local #WeAreStillIn businesses in Washington are endorsing a ballot initiative that, if passed, would make the Evergreen state the first in the nation to have a statewide price on carbon. Are you with them on fighting for climate action? https://t.co/GE5M2wzJkY #YesOn1631 https://t.co/mw7n2Jexko","Twitter for iPhone",,,,,FALSE,TRUE,0,0,0,0,"WeAreStillIn",,,,,,,,,,,,,"x872132381343457280","wearestillin","en",,,,,,,,,,,,,,,,"x1059547555472777217","15 local #WeAreStillIn businesses in Washington are endorsing a ballot initiative that, if passed, would make the Evergreen state the first in the nation to have a statewide price on carbon. Are you with them on fighting for climate action? https://t.co/GE5M2wzJkY #YesOn1631 https://t.co/mw7n2Jexko",2018-11-05 20:46:37,"Twitter Web Client",35,23,"x872132381343457280","wearestillin","We Are Still In",5697,1472,798,"All 50 States","America is still in on fighting climate change. Are you? Over 3,800 leaders from all 50 states have taken up the mantle of leadership. #WeAreStillIn.",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/vosslerm1/status/1059618695553548288","Mark Vossler","Kirkland, WA","Working to save world from horrors of inequity, climate crisis & nuclear war. President WA Physicians for Social Responsibility. Opinions own. pronouns he/him",,FALSE,587,403,12,11094,42136,2017-01-23 00:05:40,FALSE,,,,"https://pbs.twimg.com/profile_banners/823320758214529024/1553498695","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1073067810463506432/5Cx-fQVg_normal.jpg"
"x1030942383821729792","x1059616971296305153",2018-11-06 01:22:27,"donniejday","For the 1st time in the U.S., voters in Washington State will choose whether to tax carbon emissions that trap heat in the atmosphere.

Initiative 1631 would demonstrate that carbon taxes don't mean economic ruin.

https://t.co/4Cd3vY4KSO (@USATODAY) https://t.co/roS5cuTf0g","Twitter for iPhone",,,,,FALSE,TRUE,0,0,0,0,,,,,,,,,,,,,,"x17596622","nature_org","en",,,,,,,,,,,,,,,,"x1059610822312452097","For the 1st time in the U.S., voters in Washington State will choose whether to tax carbon emissions that trap heat in the atmosphere.

Initiative 1631 would demonstrate that carbon taxes don't mean economic ruin.

https://t.co/4Cd3vY4KSO (@USATODAY) https://t.co/roS5cuTf0g",2018-11-06 00:58:01,"Sprout Social",88,39,"x17596622","nature_org","The Nature Conservancy",949193,9109,28226,,"Our mission is to conserve the lands and waters on which all life depends. Working in 72 countries, all 50 U.S. states and your backyard.",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/donniejday/status/1059616971296305153","Donnie Day","Louisiana, USA","M.S. student @LSU studying wetland plant community dynamics #ecology #wetlands #botany",,FALSE,20,92,0,29,15,2018-08-18 22:19:53,FALSE,,,,"https://pbs.twimg.com/profile_banners/1030942383821729792/1534631340","","http://pbs.twimg.com/profile_images/1030944538616061952/nJFiuDfx_normal.jpg"
"x2191771714","x1059616779469774848",2018-11-06 01:21:41,"minhyoungsong","Great post, but what is tomorrow's Prop13? ... Maybe Washington State's Initiative 1631 (the Carbon Emissions Tax). https://t.co/F1y1wMjuoo","Twitter Web Client",115,,,,TRUE,FALSE,0,0,0,0,,,"twitter.com/CoreyRobin/sta…","https://t.co/F1y1wMjuoo","https://twitter.com/CoreyRobin/status/1059611616197730304",,,,,,,,,,,"en","x1059611616197730304","On the eve of the midterm, I'm re-upping this post from July on the 1978 midterm—on where to look and on what it did and didn't tell us about the future. https://t.co/IXy17xWtqs",2018-11-06 01:01:10,"Twitter Web Client",219,98,"x38413836","CoreyRobin","corey robin",44709,446,36155,"Brooklyn","perception at the pitch of passion",TRUE,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/minhyoungsong/status/1059616779469774848","Min Hyoung Song","boston, ma","English professor @BostonCollege Race / Ecology / Aesthetics. Current project: Everyday Denial and Climate Lyricism","http://minhyoungsong.com",FALSE,1794,1048,17,7436,13675,2013-11-22 19:24:09,FALSE,,,,"https://pbs.twimg.com/profile_banners/2191771714/1541271820","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1054727889982238722/lwtG2Mwi_normal.jpg"
